LAT,LON,YEAR,MO,DY,QV2M,KT,DTI,SII
28.67591,77.11321,2007,12,26,0.003058,0.71,6.59,4.06
28.67591,77.11321,2007,12,27,0.002048,0.73,6.71,4.18
28.67591,77.11321,2007,12,28,0.001833,0.75,6.19,4.31
28.67591,77.11321,2007,12,29,0.002023,0.75,5.98,4.31
28.67591,77.11321,2007,12,30,0.00154,0.74,5.9,4.26
28.67591,77.11321,2007,12,31,0.001547,0.68,7.15,3.91
28.67591,77.11321,2008,1,1,0.001318,0.69,6.05,4.06
28.67591,77.11321,2008,1,2,0.001436,0.67,6.15,3.96
28.67591,77.11321,2008,1,3,0.001528,0.67,6.21,3.96
28.67591,77.11321,2008,1,4,0.001575,0.7,6.33,4.05
28.67591,77.11321,2008,1,5,0.001831,0.64,7.32,3.79
28.67591,77.11321,2008,1,6,0.002928,0.5,8.04,2.99
28.67591,77.11321,2008,1,7,0.004197,0.65,7.74,3.81
28.67591,77.11321,2008,1,8,0.005353,0.53,8.37,3.16
28.67591,77.11321,2008,1,9,0.006515,0.51,8.87,2.99
28.67591,77.11321,2008,1,10,0.006868,0.59,8.21,3.54
28.67591,77.11321,2008,1,11,0.004774,0.69,7,4.08
28.67591,77.11321,2008,1,12,0.002727,0.67,6.83,4.07
28.67591,77.11321,2008,1,13,0.002326,0.67,6.91,4.09
28.67591,77.11321,2008,1,14,0.002527,0.72,6.4,4.29
28.67591,77.11321,2008,1,15,0.002877,0.65,7.41,4.03
28.67591,77.11321,2008,1,16,0.003893,0.65,8.21,4.08
28.67591,77.11321,2008,1,17,0.006699,0.52,8.48,3.18
28.67591,77.11321,2008,1,18,0.005873,0.62,7.88,3.94
28.67591,77.11321,2008,1,19,0.003982,0.69,6.83,4.2
28.67591,77.11321,2008,1,20,0.001966,0.71,6.27,4.46
28.67591,77.11321,2008,1,21,0.001395,0.68,6.33,4.24
28.67591,77.11321,2008,1,22,0.001348,0.47,7.11,2.93
28.67591,77.11321,2008,1,23,0.001471,0.69,6.14,4.49
28.67591,77.11321,2008,1,24,0.001435,0.73,6.31,4.56
28.67591,77.11321,2008,1,25,0.001556,0.61,7.22,4
28.67591,77.11321,2008,1,26,0.0022,0.65,7.39,4.2
28.67591,77.11321,2008,1,27,0.001765,0.71,6.34,4.63
28.67591,77.11321,2008,1,28,0.001869,0.46,7.47,3.03
28.67591,77.11321,2008,1,29,0.002235,0.65,7.13,4.36
28.67591,77.11321,2008,1,30,0.002136,0.69,6.47,4.59
28.67591,77.11321,2008,1,31,0.002484,0.72,6.06,4.79
28.67591,77.11321,2008,2,1,0.00179,0.72,5.96,4.9
28.67591,77.11321,2008,2,2,0.001687,0.56,7.47,3.82
28.67591,77.11321,2008,2,3,0.00367,0.35,8.06,2.38
28.67591,77.11321,2008,2,4,0.004274,0.66,7.07,4.59
28.67591,77.11321,2008,2,5,0.004128,0.62,7.79,4.22
28.67591,77.11321,2008,2,6,0.003748,0.64,7.5,4.5
28.67591,77.11321,2008,2,7,0.003407,0.55,7.41,3.86
28.67591,77.11321,2008,2,8,0.003449,0.5,7.47,3.48
28.67591,77.11321,2008,2,9,0.003785,0.71,6.22,5.12
28.67591,77.11321,2008,2,10,0.003013,0.71,6.31,5.15
28.67591,77.11321,2008,2,11,0.001961,0.75,5.72,5.34
28.67591,77.11321,2008,2,12,0.001475,0.74,5.67,5.45
28.67591,77.11321,2008,2,13,0.001514,0.74,5.88,5.44
28.67591,77.11321,2008,2,14,0.001686,0.73,6.47,5.3
28.67591,77.11321,2008,2,15,0.002063,0.71,6.62,5.32
28.67591,77.11321,2008,2,16,0.002521,0.73,6.97,5.32
28.67591,77.11321,2008,2,17,0.002976,0.68,7.28,5.17
28.67591,77.11321,2008,2,18,0.002851,0.71,7.11,5.34
28.67591,77.11321,2008,2,19,0.00232,0.72,6.74,5.47
28.67591,77.11321,2008,2,20,0.001887,0.72,6.55,5.53
28.67591,77.11321,2008,2,21,0.001984,0.69,7.24,5.44
28.67591,77.11321,2008,2,22,0.002514,0.67,7.98,5.24
28.67591,77.11321,2008,2,23,0.003825,0.68,7.96,5.31
28.67591,77.11321,2008,2,24,0.00318,0.68,7.79,5.31
28.67591,77.11321,2008,2,25,0.002678,0.72,6.55,5.82
28.67591,77.11321,2008,2,26,0.002235,0.73,6.49,5.88
28.67591,77.11321,2008,2,27,0.0018,0.73,6.61,5.92
28.67591,77.11321,2008,2,28,0.002358,0.74,6.93,5.93
28.67591,77.11321,2008,2,29,0.002594,0.69,7.62,5.73
28.67591,77.11321,2008,3,1,0.002546,0.71,7.47,5.91
28.67591,77.11321,2008,3,2,0.002489,0.69,7.77,5.81
28.67591,77.11321,2008,3,3,0.003011,0.7,8.22,5.8
28.67591,77.11321,2008,3,4,0.002821,0.71,8.08,5.83
28.67591,77.11321,2008,3,5,0.00313,0.7,7.85,5.89
28.67591,77.11321,2008,3,6,0.003558,0.71,7.91,6.06
28.67591,77.11321,2008,3,7,0.00283,0.68,8.42,5.74
28.67591,77.11321,2008,3,8,0.003344,0.69,8.78,5.85
28.67591,77.11321,2008,3,9,0.003884,0.66,8.74,5.84
28.67591,77.11321,2008,3,10,0.003495,0.56,8.65,4.89
28.67591,77.11321,2008,3,11,0.003781,0.6,9.05,5.29
28.67591,77.11321,2008,3,12,0.00444,0.58,8.98,5.03
28.67591,77.11321,2008,3,13,0.005702,0.27,8.8,2.35
28.67591,77.11321,2008,3,14,0.005102,0.69,7.96,6.3
28.67591,77.11321,2008,3,15,0.003742,0.69,7.84,6.39
28.67591,77.11321,2008,3,16,0.003291,0.7,7.95,6.44
28.67591,77.11321,2008,3,17,0.003108,0.73,7.98,6.51
28.67591,77.11321,2008,3,18,0.003203,0.71,8.29,6.48
28.67591,77.11321,2008,3,19,0.002973,0.68,8.71,6.39
28.67591,77.11321,2008,3,20,0.002815,0.7,8.64,6.46
28.67591,77.11321,2008,3,21,0.002282,0.7,7.85,6.71
28.67591,77.11321,2008,3,22,0.003071,0.7,8.02,6.68
28.67591,77.11321,2008,3,23,0.003666,0.69,8.41,6.44
28.67591,77.11321,2008,3,24,0.002933,0.72,7.74,6.83
28.67591,77.11321,2008,3,25,0.002576,0.72,7.65,6.85
28.67591,77.11321,2008,3,26,0.002686,0.72,7.99,6.84
28.67591,77.11321,2008,3,27,0.00355,0.71,8.41,6.75
28.67591,77.11321,2008,3,28,0.004046,0.68,8.77,6.69
28.67591,77.11321,2008,3,29,0.004024,0.71,8.71,6.77
28.67591,77.11321,2008,3,30,0.003733,0.7,8.76,6.81
28.67591,77.11321,2008,3,31,0.004302,0.67,9.44,6.66
28.67591,77.11321,2008,4,1,0.005709,0.41,9.57,4
28.67591,77.11321,2008,4,2,0.00571,0.71,8.97,6.81
28.67591,77.11321,2008,4,3,0.00844,0.5,9.66,4.99
28.67591,77.11321,2008,4,4,0.010529,0.54,9.39,5.4
28.67591,77.11321,2008,4,5,0.01152,0.6,8.99,5.97
28.67591,77.11321,2008,4,6,0.007824,0.73,8.19,7.11
28.67591,77.11321,2008,4,7,0.00673,0.72,8.07,7.11
28.67591,77.11321,2008,4,8,0.00806,0.69,8.57,7.1
28.67591,77.11321,2008,4,9,0.008027,0.71,9.05,6.99
28.67591,77.11321,2008,4,10,0.007592,0.71,8.93,7.12
28.67591,77.11321,2008,4,11,0.008501,0.67,9.52,7.04
28.67591,77.11321,2008,4,12,0.008758,0.51,10.04,5.29
28.67591,77.11321,2008,4,13,0.008636,0.69,9.44,7.04
28.67591,77.11321,2008,4,14,0.007176,0.71,9.55,7.19
28.67591,77.11321,2008,4,15,0.007389,0.68,9.75,7.08
28.67591,77.11321,2008,4,16,0.007176,0.63,9.59,6.42
28.67591,77.11321,2008,4,17,0.005931,0.74,7.97,7.57
28.67591,77.11321,2008,4,18,0.004543,0.75,7.81,7.67
28.67591,77.11321,2008,4,19,0.004717,0.71,8.57,7.54
28.67591,77.11321,2008,4,20,0.004769,0.72,8.46,7.6
28.67591,77.11321,2008,4,21,0.005093,0.72,8.37,7.6
28.67591,77.11321,2008,4,22,0.005416,0.73,8.86,7.51
28.67591,77.11321,2008,4,23,0.004394,0.72,8.73,7.56
28.67591,77.11321,2008,4,24,0.004648,0.71,8.74,7.65
28.67591,77.11321,2008,4,25,0.004661,0.71,8.89,7.63
28.67591,77.11321,2008,4,26,0.004162,0.71,9.02,7.5
28.67591,77.11321,2008,4,27,0.003805,0.7,9.1,7.65
28.67591,77.11321,2008,4,28,0.003311,0.73,8.8,7.74
28.67591,77.11321,2008,4,29,0.00314,0.71,8.93,7.69
28.67591,77.11321,2008,4,30,0.003407,0.71,8.99,7.68
28.67591,77.11321,2008,5,1,0.003775,0.72,9.48,7.63
28.67591,77.11321,2008,5,2,0.004526,0.7,9.67,7.5
28.67591,77.11321,2008,5,3,0.004294,0.71,9.64,7.62
28.67591,77.11321,2008,5,4,0.005325,0.71,10.09,7.56
28.67591,77.11321,2008,5,5,0.00657,0.58,10.79,6.33
28.67591,77.11321,2008,5,6,0.006452,0.69,10.08,7.53
28.67591,77.11321,2008,5,7,0.006987,0.46,10.55,5
28.67591,77.11321,2008,5,8,0.006647,0.66,10.32,7.26
28.67591,77.11321,2008,5,9,0.008949,0.64,10.47,7.15
28.67591,77.11321,2008,5,10,0.008195,0.68,9.95,7.48
28.67591,77.11321,2008,5,11,0.008591,0.59,10.31,6.53
28.67591,77.11321,2008,5,12,0.006762,0.67,10.24,7.56
28.67591,77.11321,2008,5,13,0.007333,0.68,10.49,7.61
28.67591,77.11321,2008,5,14,0.008588,0.3,10.91,3.33
28.67591,77.11321,2008,5,15,0.010671,0.66,10.68,7.47
28.67591,77.11321,2008,5,16,0.009715,0.66,11.01,7.51
28.67591,77.11321,2008,5,17,0.008862,0.68,10.79,7.51
28.67591,77.11321,2008,5,18,0.011929,0.64,11.1,7.19
28.67591,77.11321,2008,5,19,0.014996,0.34,10.8,3.78
28.67591,77.11321,2008,5,20,0.015267,0.4,10.85,4.49
28.67591,77.11321,2008,5,21,0.017951,0.29,10.44,3.28
28.67591,77.11321,2008,5,22,0.01663,0.31,10.68,3.46
28.67591,77.11321,2008,5,23,0.015619,0.69,10.22,7.64
28.67591,77.11321,2008,5,24,0.015017,0.55,10.31,6.17
28.67591,77.11321,2008,5,25,0.014106,0.69,10.16,7.61
28.67591,77.11321,2008,5,26,0.012537,0.31,9.97,3.52
28.67591,77.11321,2008,5,27,0.012345,0.7,9.51,7.86
28.67591,77.11321,2008,5,28,0.011315,0.66,9.83,7.39
28.67591,77.11321,2008,5,29,0.011863,0.69,10.05,7.79
28.67591,77.11321,2008,5,30,0.011391,0.67,10.23,7.67
28.67591,77.11321,2008,5,31,0.012181,0.67,10.21,7.67
28.67591,77.11321,2008,6,1,0.015113,0.64,10.62,7.37
28.67591,77.11321,2008,6,2,0.013515,0.64,10.66,7.24
28.67591,77.11321,2008,6,3,0.014955,0.47,10.85,5.27
28.67591,77.11321,2008,6,4,0.015158,0.66,10.75,7.54
28.67591,77.11321,2008,6,5,0.014799,0.53,11.09,6.06
28.67591,77.11321,2008,6,6,0.015276,0.6,11.24,6.86
28.67591,77.11321,2008,6,7,0.017636,0.33,10.95,3.79
28.67591,77.11321,2008,6,8,0.017864,0.63,10.59,7.13
28.67591,77.11321,2008,6,9,0.0172,0.52,10.82,5.86
28.67591,77.11321,2008,6,10,0.017628,0.61,10.82,6.8
28.67591,77.11321,2008,6,11,0.017456,0.59,10.89,6.88
28.67591,77.11321,2008,6,12,0.017663,0.38,11.16,4.39
28.67591,77.11321,2008,6,13,0.018284,0.33,11.11,3.77
28.67591,77.11321,2008,6,14,0.017948,0.52,11.13,5.88
28.67591,77.11321,2008,6,15,0.020227,0.18,11.22,2.1
28.67591,77.11321,2008,6,16,0.020138,0.27,11.24,3.1
28.67591,77.11321,2008,6,17,0.018836,0.48,11.07,5.57
28.67591,77.11321,2008,6,18,0.019235,0.5,10.89,5.76
28.67591,77.11321,2008,6,19,0.019835,0.46,10.91,5.3
28.67591,77.11321,2008,6,20,0.019344,0.57,10.8,6.59
28.67591,77.11321,2008,6,21,0.019604,0.57,10.6,6.55
28.67591,77.11321,2008,6,22,0.019081,0.63,10.32,7.09
28.67591,77.11321,2008,6,23,0.017375,0.59,10.39,6.64
28.67591,77.11321,2008,6,24,0.018051,0.38,10.82,4.37
28.67591,77.11321,2008,6,25,0.018881,0.57,10.83,6.49
28.67591,77.11321,2008,6,26,0.019889,0.61,11.08,7.01
28.67591,77.11321,2008,6,27,0.02131,0.12,11.2,1.41
28.67591,77.11321,2008,6,28,0.019011,0.51,11.02,5.73
28.67591,77.11321,2008,6,29,0.018059,0.59,10.66,6.74
28.67591,77.11321,2008,6,30,0.017931,0.59,10.63,6.72
28.67591,77.11321,2008,7,1,0.018408,0.63,10.59,7.02
28.67591,77.11321,2008,7,2,0.017894,0.61,10.58,7.03
28.67591,77.11321,2008,7,3,0.018683,0.57,10.62,6.55
28.67591,77.11321,2008,7,4,0.019062,0.57,11.07,6.45
28.67591,77.11321,2008,7,5,0.018682,0.19,11.21,2.11
28.67591,77.11321,2008,7,6,0.01972,0.17,11.11,1.89
28.67591,77.11321,2008,7,7,0.020628,0.37,11.23,4.16
28.67591,77.11321,2008,7,8,0.020646,0.47,11.14,5.31
28.67591,77.11321,2008,7,9,0.02055,0.52,11.05,6.02
28.67591,77.11321,2008,7,10,0.019865,0.56,10.69,6.42
28.67591,77.11321,2008,7,11,0.020067,0.6,10.75,6.63
28.67591,77.11321,2008,7,12,0.020565,0.31,11.07,3.5
28.67591,77.11321,2008,7,13,0.02002,0.44,10.93,4.96
28.67591,77.11321,2008,7,14,0.021058,0.52,10.84,5.94
28.67591,77.11321,2008,7,15,0.020502,0.6,10.73,6.74
28.67591,77.11321,2008,7,16,0.020004,0.65,10.79,7.18
28.67591,77.11321,2008,7,17,0.019686,0.43,11.01,4.89
28.67591,77.11321,2008,7,18,0.019024,0.49,10.91,5.48
28.67591,77.11321,2008,7,19,0.01997,0.64,11.05,7.02
28.67591,77.11321,2008,7,20,0.021082,0.42,10.85,4.68
28.67591,77.11321,2008,7,21,0.020514,0.43,10.98,4.73
28.67591,77.11321,2008,7,22,0.020293,0.5,10.91,5.47
28.67591,77.11321,2008,7,23,0.01994,0.65,10.73,7.07
28.67591,77.11321,2008,7,24,0.018908,0.54,10.84,5.87
28.67591,77.11321,2008,7,25,0.019202,0.5,10.8,5.52
28.67591,77.11321,2008,7,26,0.020704,0.56,10.92,6.18
28.67591,77.11321,2008,7,27,0.020741,0.38,10.89,4.23
28.67591,77.11321,2008,7,28,0.020742,0.57,10.94,6.21
28.67591,77.11321,2008,7,29,0.02031,0.67,10.94,7.23
28.67591,77.11321,2008,7,30,0.020841,0.58,11.01,6.31
28.67591,77.11321,2008,7,31,0.019307,0.24,10.93,2.61
28.67591,77.11321,2008,8,1,0.020674,0.47,10.96,5.14
28.67591,77.11321,2008,8,2,0.021036,0.5,10.91,5.51
28.67591,77.11321,2008,8,3,0.020957,0.54,10.96,5.78
28.67591,77.11321,2008,8,4,0.021464,0.43,10.95,4.68
28.67591,77.11321,2008,8,5,0.021175,0.4,10.86,4.29
28.67591,77.11321,2008,8,6,0.021231,0.47,11.1,5.15
28.67591,77.11321,2008,8,7,0.021221,0.42,10.77,4.59
28.67591,77.11321,2008,8,8,0.021469,0.21,10.77,2.22
28.67591,77.11321,2008,8,9,0.020588,0.59,10.9,6.37
28.67591,77.11321,2008,8,10,0.021367,0.39,11.13,4.21
28.67591,77.11321,2008,8,11,0.021552,0.59,10.86,6.39
28.67591,77.11321,2008,8,12,0.020639,0.31,10.94,3.29
28.67591,77.11321,2008,8,13,0.021428,0.36,11,3.77
28.67591,77.11321,2008,8,14,0.021492,0.41,11.01,4.31
28.67591,77.11321,2008,8,15,0.020639,0.31,10.77,3.25
28.67591,77.11321,2008,8,16,0.020839,0.41,10.76,4.29
28.67591,77.11321,2008,8,17,0.020238,0.4,10.66,4.26
28.67591,77.11321,2008,8,18,0.020133,0.62,10.5,6.48
28.67591,77.11321,2008,8,19,0.01911,0.59,10.36,6.24
28.67591,77.11321,2008,8,20,0.019027,0.52,10.39,5.42
28.67591,77.11321,2008,8,21,0.019678,0.36,10.85,3.74
28.67591,77.11321,2008,8,22,0.019481,0.22,10.89,2.31
28.67591,77.11321,2008,8,23,0.020084,0.61,10.68,6.29
28.67591,77.11321,2008,8,24,0.020386,0.5,10.83,5.22
28.67591,77.11321,2008,8,25,0.020396,0.57,10.84,5.86
28.67591,77.11321,2008,8,26,0.020649,0.48,10.94,4.9
28.67591,77.11321,2008,8,27,0.020458,0.63,10.79,6.57
28.67591,77.11321,2008,8,28,0.019668,0.68,10.26,6.73
28.67591,77.11321,2008,8,29,0.018956,0.68,9.8,6.75
28.67591,77.11321,2008,8,30,0.019084,0.65,9.98,6.6
28.67591,77.11321,2008,8,31,0.019327,0.68,9.79,6.73
28.67591,77.11321,2008,9,1,0.019159,0.65,9.9,6.5
28.67591,77.11321,2008,9,2,0.019004,0.68,9.87,6.74
28.67591,77.11321,2008,9,3,0.01884,0.67,9.98,6.59
28.67591,77.11321,2008,9,4,0.018587,0.65,10.15,6.59
28.67591,77.11321,2008,9,5,0.017989,0.68,10.16,6.58
28.67591,77.11321,2008,9,6,0.018593,0.66,10,6.57
28.67591,77.11321,2008,9,7,0.017265,0.62,10.16,6.08
28.67591,77.11321,2008,9,8,0.017436,0.63,10.15,6
28.67591,77.11321,2008,9,9,0.016873,0.65,9.96,6.42
28.67591,77.11321,2008,9,10,0.016788,0.62,10.16,6.17
28.67591,77.11321,2008,9,11,0.018866,0.44,10.53,4.29
28.67591,77.11321,2008,9,12,0.019293,0.63,10.59,6.1
28.67591,77.11321,2008,9,13,0.019428,0.64,10.28,6.14
28.67591,77.11321,2008,9,14,0.019434,0.59,10.42,5.73
28.67591,77.11321,2008,9,15,0.018548,0.48,10.27,4.61
28.67591,77.11321,2008,9,16,0.01889,0.65,10.18,6.1
28.67591,77.11321,2008,9,17,0.019328,0.6,10.56,5.52
28.67591,77.11321,2008,9,18,0.018843,0.4,10.67,3.74
28.67591,77.11321,2008,9,19,0.018163,0.24,10.67,2.25
28.67591,77.11321,2008,9,20,0.017873,0.31,10.49,2.88
28.67591,77.11321,2008,9,21,0.016477,0.36,10.35,3.27
28.67591,77.11321,2008,9,22,0.016826,0.67,9.59,6.05
28.67591,77.11321,2008,9,23,0.016522,0.68,9.38,6.15
28.67591,77.11321,2008,9,24,0.015046,0.69,8.94,6.2
28.67591,77.11321,2008,9,25,0.015092,0.67,9.23,6.08
28.67591,77.11321,2008,9,26,0.014624,0.68,9.1,6.11
28.67591,77.11321,2008,9,27,0.014966,0.68,9.15,6.08
28.67591,77.11321,2008,9,28,0.015547,0.67,9.26,5.9
28.67591,77.11321,2008,9,29,0.016814,0.63,9.49,5.53
28.67591,77.11321,2008,9,30,0.017879,0.63,9.77,5.65
28.67591,77.11321,2008,10,1,0.017967,0.64,9.93,5.49
28.67591,77.11321,2008,10,2,0.018075,0.64,9.84,5.57
28.67591,77.11321,2008,10,3,0.017377,0.64,9.89,5.43
28.67591,77.11321,2008,10,4,0.017076,0.67,9.82,5.6
28.67591,77.11321,2008,10,5,0.017059,0.64,9.96,5.62
28.67591,77.11321,2008,10,6,0.01695,0.67,9.65,5.66
28.67591,77.11321,2008,10,7,0.015772,0.66,9.52,5.63
28.67591,77.11321,2008,10,8,0.013699,0.68,9.39,5.56
28.67591,77.11321,2008,10,9,0.014333,0.67,9.18,5.58
28.67591,77.11321,2008,10,10,0.014862,0.68,9.03,5.53
28.67591,77.11321,2008,10,11,0.014175,0.7,8.68,5.62
28.67591,77.11321,2008,10,12,0.014015,0.66,8.98,5.46
28.67591,77.11321,2008,10,13,0.013976,0.69,8.99,5.48
28.67591,77.11321,2008,10,14,0.015642,0.66,9.06,5.41
28.67591,77.11321,2008,10,15,0.016061,0.65,8.89,5.31
28.67591,77.11321,2008,10,16,0.013892,0.59,9.06,4.6
28.67591,77.11321,2008,10,17,0.010681,0.7,8.04,5.39
28.67591,77.11321,2008,10,18,0.009727,0.71,7.53,5.51
28.67591,77.11321,2008,10,19,0.009219,0.72,7.56,5.49
28.67591,77.11321,2008,10,20,0.008651,0.71,7.77,5.4
28.67591,77.11321,2008,10,21,0.009414,0.68,8.09,5.29
28.67591,77.11321,2008,10,22,0.010326,0.67,8.66,5.13
28.67591,77.11321,2008,10,23,0.010915,0.67,8.36,5.11
28.67591,77.11321,2008,10,24,0.011185,0.68,8.15,5.21
28.67591,77.11321,2008,10,25,0.011333,0.68,8.19,5.12
28.67591,77.11321,2008,10,26,0.010927,0.68,7.93,5.02
28.67591,77.11321,2008,10,27,0.00952,0.7,7.65,5.16
28.67591,77.11321,2008,10,28,0.008983,0.66,8.18,4.79
28.67591,77.11321,2008,10,29,0.010345,0.7,8.32,4.94
28.67591,77.11321,2008,10,30,0.010069,0.69,8.31,4.89
28.67591,77.11321,2008,10,31,0.008706,0.68,8.04,4.92
28.67591,77.11321,2008,11,1,0.007802,0.69,7.96,4.89
28.67591,77.11321,2008,11,2,0.008068,0.65,8.38,4.66
28.67591,77.11321,2008,11,3,0.008164,0.71,7.98,4.85
28.67591,77.11321,2008,11,4,0.007441,0.69,7.68,4.7
28.67591,77.11321,2008,11,5,0.006876,0.68,7.22,4.83
28.67591,77.11321,2008,11,6,0.008032,0.66,7.9,4.58
28.67591,77.11321,2008,11,7,0.008521,0.67,7.85,4.56
28.67591,77.11321,2008,11,8,0.009476,0.7,7.26,4.81
28.67591,77.11321,2008,11,9,0.009286,0.67,7.85,4.45
28.67591,77.11321,2008,11,10,0.009362,0.68,7.72,4.59
28.67591,77.11321,2008,11,11,0.009408,0.63,8.14,4.28
28.67591,77.11321,2008,11,12,0.009286,0.68,7.89,4.49
28.67591,77.11321,2008,11,13,0.009051,0.65,8.12,4.33
28.67591,77.11321,2008,11,14,0.009715,0.68,7.68,4.43
28.67591,77.11321,2008,11,15,0.008795,0.68,7.63,4.43
28.67591,77.11321,2008,11,16,0.008195,0.68,7.85,4.34
28.67591,77.11321,2008,11,17,0.007745,0.69,7.61,4.4
28.67591,77.11321,2008,11,18,0.007244,0.68,7.71,4.28
28.67591,77.11321,2008,11,19,0.008375,0.65,8.13,4.23
28.67591,77.11321,2008,11,20,0.010269,0.66,8.3,4.06
28.67591,77.11321,2008,11,21,0.006208,0.71,7.13,4.35
28.67591,77.11321,2008,11,22,0.004842,0.68,6.84,4.34
28.67591,77.11321,2008,11,23,0.00437,0.69,6.81,4.35
28.67591,77.11321,2008,11,24,0.004432,0.69,6.94,4.3
28.67591,77.11321,2008,11,25,0.005174,0.66,7.18,4.01
28.67591,77.11321,2008,11,26,0.006595,0.69,7.18,4.22
28.67591,77.11321,2008,11,27,0.006418,0.66,7.05,4.12
28.67591,77.11321,2008,11,28,0.005623,0.69,6.85,4.24
28.67591,77.11321,2008,11,29,0.004717,0.72,6.82,4.24
28.67591,77.11321,2008,11,30,0.005026,0.59,7.68,3.52
28.67591,77.11321,2008,12,1,0.006877,0.42,8.37,2.53
28.67591,77.11321,2008,12,2,0.006487,0.69,7.21,4.11
28.67591,77.11321,2008,12,3,0.004944,0.7,6.93,4.12
28.67591,77.11321,2008,12,4,0.00493,0.69,7.14,4.07
28.67591,77.11321,2008,12,5,0.005345,0.69,7.51,3.99
28.67591,77.11321,2008,12,6,0.00508,0.68,7.58,3.91
28.67591,77.11321,2008,12,7,0.004756,0.6,8.06,3.49
28.67591,77.11321,2008,12,8,0.006582,0.65,7.89,3.87
28.67591,77.11321,2008,12,9,0.008174,0.65,7.72,3.77
28.67591,77.11321,2008,12,10,0.007489,0.65,7.76,3.81
28.67591,77.11321,2008,12,11,0.006813,0.62,7.59,3.64
28.67591,77.11321,2008,12,12,0.005078,0.68,7.03,3.96
28.67591,77.11321,2008,12,13,0.004808,0.68,6.76,4.01
28.67591,77.11321,2008,12,14,0.004437,0.69,6.84,3.94
28.67591,77.11321,2008,12,15,0.004622,0.68,6.89,3.91
28.67591,77.11321,2008,12,16,0.005108,0.6,7.81,3.37
28.67591,77.11321,2008,12,17,0.005708,0.64,7.7,3.77
28.67591,77.11321,2008,12,18,0.006944,0.62,8.11,3.54
28.67591,77.11321,2008,12,19,0.007725,0.39,8.74,2.24
28.67591,77.11321,2008,12,20,0.0082,0.28,8.83,1.63
28.67591,77.11321,2008,12,21,0.007914,0.64,7.81,3.78
28.67591,77.11321,2008,12,22,0.004976,0.71,6.5,4
28.67591,77.11321,2008,12,23,0.004496,0.7,6.42,4.01
28.67591,77.11321,2008,12,24,0.003739,0.69,6.5,3.99
28.67591,77.11321,2008,12,25,0.003725,0.67,6.64,3.83
28.67591,77.11321,2008,12,26,0.004143,0.64,7.1,3.73
28.67591,77.11321,2008,12,27,0.005011,0.69,6.61,3.89
28.67591,77.11321,2008,12,28,0.005247,0.67,6.99,3.83
28.67591,77.11321,2008,12,29,0.005178,0.63,7.37,3.62
28.67591,77.11321,2008,12,30,0.004485,0.61,7.52,3.56
28.67591,77.11321,2008,12,31,0.004238,0.52,7.78,3.01
28.67591,77.11321,2009,1,1,0.00372,0.58,7.38,3.38
28.67591,77.11321,2009,1,2,0.00324,0.59,7.88,3.45
28.67591,77.11321,2009,1,3,0.003456,0.33,8.6,1.94
28.67591,77.11321,2009,1,4,0.004504,0.43,8.4,2.54
28.67591,77.11321,2009,1,5,0.006238,0.6,7.88,3.54
28.67591,77.11321,2009,1,6,0.005054,0.61,7.5,3.6
28.67591,77.11321,2009,1,7,0.004698,0.68,6.86,3.96
28.67591,77.11321,2009,1,8,0.004193,0.69,6.3,4.14
28.67591,77.11321,2009,1,9,0.004371,0.51,7.41,3.07
28.67591,77.11321,2009,1,10,0.004837,0.61,7.4,3.71
28.67591,77.11321,2009,1,11,0.004945,0.68,6.94,4.04
28.67591,77.11321,2009,1,12,0.003794,0.69,6.64,4.11
28.67591,77.11321,2009,1,13,0.003986,0.69,6.9,4.12
28.67591,77.11321,2009,1,14,0.004487,0.68,7.36,4.12
28.67591,77.11321,2009,1,15,0.00489,0.56,7.88,3.42
28.67591,77.11321,2009,1,16,0.005508,0.44,8.5,2.74
28.67591,77.11321,2009,1,17,0.007442,0.48,8.59,3
28.67591,77.11321,2009,1,18,0.008974,0.59,8.3,3.6
28.67591,77.11321,2009,1,19,0.00724,0.54,7.53,3.4
28.67591,77.11321,2009,1,20,0.005261,0.68,6.74,4.36
28.67591,77.11321,2009,1,21,0.003711,0.65,7.39,4.05
28.67591,77.11321,2009,1,22,0.003632,0.59,7.9,3.75
28.67591,77.11321,2009,1,23,0.003936,0.59,7.59,3.87
28.67591,77.11321,2009,1,24,0.004986,0.51,8.28,3.3
28.67591,77.11321,2009,1,25,0.005626,0.55,8.4,3.53
28.67591,77.11321,2009,1,26,0.006741,0.62,8.22,4.04
28.67591,77.11321,2009,1,27,0.005554,0.7,7.15,4.53
28.67591,77.11321,2009,1,28,0.005581,0.69,6.97,4.6
28.67591,77.11321,2009,1,29,0.00531,0.66,7.27,4.39
28.67591,77.11321,2009,1,30,0.005125,0.69,7.06,4.65
28.67591,77.11321,2009,1,31,0.004495,0.69,6.84,4.71
28.67591,77.11321,2009,2,1,0.003955,0.71,6.84,4.71
28.67591,77.11321,2009,2,2,0.003473,0.72,6.72,4.85
28.67591,77.11321,2009,2,3,0.003618,0.7,7.13,4.81
28.67591,77.11321,2009,2,4,0.003896,0.68,7.35,4.75
28.67591,77.11321,2009,2,5,0.004702,0.67,7.38,4.75
28.67591,77.11321,2009,2,6,0.005354,0.65,7.82,4.61
28.67591,77.11321,2009,2,7,0.005193,0.7,7.17,4.92
28.67591,77.11321,2009,2,8,0.003368,0.7,6.9,5.03
